commentId;hotelSequence;userAlias;date;section;text;sentimentTopic;sentimentText;categoryMatch;category;score
336949;188092;;21/07/2013 10:08:56;POS;"Beds were very comfortable.";Beds;very,comfortable;comfortable;comfort;4,00
336951;102554;;21/07/2013 10:20:34;POS;"Friendly staff.";staff;Friendly;Friendly;staff;2,00
336951;102554;;21/07/2013 10:20:34;POS;"Friendly staff.";staff;Friendly;staff;staff;2,00
336955;147828;;21/07/2013 10:41:16;POS;"Pleasant pool with garden area.";pool;Pleasant;pool;hotel;3,00
336963;127019;johan;21/07/2013 11:21:00;POS;"friendly staff";staff;friendly;friendly;staff;2,00
336963;127019;johan;21/07/2013 11:21:00;POS;"friendly staff";staff;friendly;staff;staff;2,00
336963;127019;johan;21/07/2013 11:21:00;POS;"good food.";food;good;food;food and drinks;2,00
336969;38481;;21/07/2013 11:54:11;NEG;"Pool bar fish tacos bad.";Pool,bar,fish,tacos;bad;bar;food and drinks;-2,00
336969;38481;;21/07/2013 11:54:11;NEG;"Pool bar fish tacos bad.";Pool,bar,fish,tacos;bad;Pool;hotel;-2,00
336971;126660;;21/07/2013 0:18:25;POS;"Hotel was set in beautiful garden setting with the swimming pool being the central feature.";feature;central;central;location;1,00
336971;126660;;21/07/2013 0:18:25;POS;"Hotel was set in beautiful garden setting with the swimming pool being the central feature.";Hotel,garden,setting;beautiful;garden;hotel;3,00
336971;126660;;21/07/2013 0:18:25;POS;"Hotel was set in beautiful garden setting with the swimming pool being the central feature.";Hotel,garden,setting;beautiful;setting;location;3,00
336971;126660;;21/07/2013 0:18:25;POS;"Scooter hire  ,($5 ) opposite hotel to access more remote beaches .";Scooter,hire,(,$5,),opposite,hotel,access,beaches;more;access;features;1,00
336971;126660;;21/07/2013 0:18:25;POS;"Scooter hire  ,($5 ) opposite hotel to access more remote beaches .";Scooter,hire,(,$5,),opposite,hotel,access,beaches;more;beaches;location;1,00
336975;189010;Lu;21/07/2013 0:27:34;NEG;"The breakfast was poor.";breakfast;poor;breakfast;food and drinks;-2,00
336975;189010;Lu;21/07/2013 0:27:34;POS;"The room and pool were pleasant";room,pool;pleasant;pool;hotel;3,00
336975;189010;Lu;21/07/2013 0:27:34;POS;"The room and pool were pleasant";room,pool;pleasant;room;room;3,00
336977;9240;Rico;21/07/2013 0:54:24;NEG;"Family rooms don't really exist.";Family,rooms;not;rooms;room;-1,00
336980;170446;Lako;21/07/2013 1:00:22;POS;"good price, near from sea";price;good;price;pricing;2,00
336988;13596;;21/07/2013 2:06:17;POS;"Incredible value!";value;Incredible;value;pricing;3,00
336990;1559;;21/07/2013 2:28:43;NEG;"Friendly people.";people;Friendly;Friendly;staff;2,00
336991;91762;Caspa;21/07/2013 2:31:57;POS;"Clean hotel good location";hotel;Clean;Clean;condition;2,00
336991;91762;Caspa;21/07/2013 2:31:57;POS;"Clean hotel good location";location;good;location;location;2,00
336995;65174;Shannon;21/07/2013 4:21:54;NEG;"Most of the bathroom was clean but the sign about re-use of towels was thick with dust.";bathroom;clean;bathroom;bathroom;2,00
336995;65174;Shannon;21/07/2013 4:21:54;NEG;"Most of the bathroom was clean but the sign about re-use of towels was thick with dust.";bathroom;clean;clean;condition;2,00
336995;65174;Shannon;21/07/2013 4:21:54;NEG;"Most of the bathroom was clean but the sign about re-use of towels was thick with dust.";;dust;dust;condition;-1,00
336995;65174;Shannon;21/07/2013 4:21:54;NEG;"The carpet by the bed was threadbare, the tv cabinet was filthy.";tv,cabinet;filthy;tv;features;-3,00
336995;65174;Shannon;21/07/2013 4:21:54;POS;"The staff tried to be helpful.";staff;helpful;helpful;staff;2,00
336995;65174;Shannon;21/07/2013 4:21:54;POS;"The staff tried to be helpful.";staff;helpful;staff;staff;2,00
336996;180833;:(;21/07/2013 4:25:38;NEG;"Does not worth the money.";worth;not;worth;pricing;-2,00
336998;136625;Benekliat;21/07/2013 4:29:03;NEG;"Food options and breakfast was limited.";Food,options,breakfast;limited;breakfast;food and drinks;-0,50
336998;136625;Benekliat;21/07/2013 4:29:03;NEG;"Food options and breakfast was limited.";Food,options,breakfast;limited;Food;food and drinks;-0,50
336998;136625;Benekliat;21/07/2013 4:29:03;POS;"Located at very nice beach.";beach;Located;beach;location;1,00
336998;136625;Benekliat;21/07/2013 4:29:03;POS;"Located at very nice beach.";beach;very,nice;beach;location;4,00
336998;136625;Benekliat;21/07/2013 4:29:03;POS;"Located at very nice beach.";beach;Located;Located;location;1,00
336998;136625;Benekliat;21/07/2013 4:29:03;POS;"restaurant service staff is professional.";restaurant,service,staff;professional;professional;staff;2,00
336998;136625;Benekliat;21/07/2013 4:29:03;POS;"restaurant service staff is professional.";restaurant,service,staff;professional;restaurant;food and drinks;2,00
336998;136625;Benekliat;21/07/2013 4:29:03;POS;"restaurant service staff is professional.";restaurant,service,staff;professional;service;staff;2,00
336998;136625;Benekliat;21/07/2013 4:29:03;POS;"restaurant service staff is professional.";restaurant,service,staff;professional;staff;staff;2,00
336998;136625;Benekliat;21/07/2013 4:29:03;POS;"There are some nicer hotel around but while sea and beach is the most important thing if this hotel price is much reasonable can be considerable.";hotel;much,reasonable;reasonable;quality;3,00
336999;137039;Dace Latvia;21/07/2013 4:42:16;NEG;"Fish and meat meals were not cooked well enough.";Fish,meat,meals;not,well;meals;food and drinks;-1,00
336999;137039;Dace Latvia;21/07/2013 4:42:16;POS;"Very fashionable hotel, clean and wide rooms with new facilities.";rooms;clean,wide;clean;condition;4,00
336999;137039;Dace Latvia;21/07/2013 4:42:16;POS;"Very fashionable hotel, clean and wide rooms with new facilities.";facilities;new;facilities;features;1,00
336999;137039;Dace Latvia;21/07/2013 4:42:16;POS;"Very fashionable hotel, clean and wide rooms with new facilities.";facilities;new;new;condition;1,00
336999;137039;Dace Latvia;21/07/2013 4:42:16;POS;"Very fashionable hotel, clean and wide rooms with new facilities.";rooms;clean,wide;rooms;room;4,00
337007;18223;;21/07/2013 5:47:59;POS;"very helpful and friendly staff";staff;very,helpful,friendly;friendly;staff;6,00
337007;18223;;21/07/2013 5:47:59;POS;"very helpful and friendly staff";staff;very,helpful,friendly;helpful;staff;6,00
337007;18223;;21/07/2013 5:47:59;POS;"very helpful and friendly staff";staff;very,helpful,friendly;staff;staff;6,00
337008;95314;Trish;21/07/2013 6:06:04;NEG;"A little far out of the centre.";centre;little,far;far;location;-1,00
337008;95314;Trish;21/07/2013 6:06:04;NEG;"A little far out of the centre.";centre;little,far;little;size;-1,00
337013;1436;;21/07/2013 6:25:27;NEG;"Rooms very tired and run down, needs modernisation.";Rooms;very,tired;Rooms;room;-4,00
337013;1436;;21/07/2013 6:25:27;NEG;"The balcony was very dirty, ants everywhere, complained and were left with an ant spray to deal with the problem ourselves.";balcony;very,dirty;balcony;room;-4,00
337013;1436;;21/07/2013 6:25:27;NEG;"The balcony was very dirty, ants everywhere, complained and were left with an ant spray to deal with the problem ourselves.";balcony;very,dirty;dirty;condition;-4,00
337013;1436;;21/07/2013 6:25:27;NEG;"The bathrooms are tired and shower faciltiy is poor.";shower,faciltiy;poor;shower;bathroom;-2,00
337013;1436;;21/07/2013 6:25:27;NEG;"The beds are so uncomfortable and definately should not be rated as 5 star accomodation.";beds,definately;so,uncomfortable;beds;room;-5,00
337013;1436;;21/07/2013 6:25:27;POS;"Food was good, and there was enough choice for the family.";Food;good;Food;food and drinks;2,00
337013;1436;;21/07/2013 6:25:27;POS;"Staff are all pleasant and helpful and the entertainment team, do try to get everyone involved in the activities.";Staff;pleasant;Staff;staff;3,00
337015;3279;Ruby;21/07/2013 7:09:33;POS;"Parking area good and secluded from the main road .";Parking,area;good;Parking;features;2,00
337020;3673;;21/07/2013 7:36:55;POS;"Fantastic scenery, excellent accomodation, efficient staff.";accomodation;excellent;excellent;quality;3,00
337020;3673;;21/07/2013 7:36:55;POS;"Fantastic scenery, excellent accomodation, efficient staff.";staff;efficient;staff;staff;3,00
337023;15719;Londoner;21/07/2013 8:04:44;NEG;"Weak wifi in some places within the facility.";wifi;Weak;wifi;features;-2,00
337023;15719;Londoner;21/07/2013 8:04:44;POS;"And ALL stuff are super nice and awesome!";ALL,stuff;super,nice,awesome;awesome;quality;9,00
337023;15719;Londoner;21/07/2013 8:04:44;POS;"Our room was not so big but the pool was amazing!";pool;amazing;amazing;quality;4,00
337023;15719;Londoner;21/07/2013 8:04:44;POS;"Our room was not so big but the pool was amazing!";room;not,so,big;big;size;-2,50
337023;15719;Londoner;21/07/2013 8:04:44;POS;"Our room was not so big but the pool was amazing!";pool;amazing;pool;hotel;4,00
337023;15719;Londoner;21/07/2013 8:04:44;POS;"Our room was not so big but the pool was amazing!";room;not,so,big;room;room;-2,50
337025;6998;Jan;21/07/2013 8:31:47;POS;"Food okay.";Food;okay;Food;food and drinks;0,30
337028;135449;;21/07/2013 8:51:36;NEG;"Location not desirable area, wouldnt have been comfortable walking around the area on the night time alone, at least a 15 - 20 minute walk to the beach or a 5 minute walk to the metro then a 10 minute train journey to olympic village / beach, 15 min metro journey to la ramblas";area;not,comfortable;comfortable;comfort;-2,00
337028;135449;;21/07/2013 8:51:36;NEG;"Location not desirable area, wouldnt have been comfortable walking around the area on the night time alone, at least a 15 - 20 minute walk to the beach or a 5 minute walk to the metro then a 10 minute train journey to olympic village / beach, 15 min metro journey to la ramblas";Location;not;Location;location;-1,00
337028;135449;;21/07/2013 8:51:36;POS;"Trendy and modern, great breakfast, welcoming staff, near metro station";breakfast;great;breakfast;food and drinks;4,00
337028;135449;;21/07/2013 8:51:36;POS;"Trendy and modern, great breakfast, welcoming staff, near metro station";breakfast;Trendy,modern;breakfast;food and drinks;3,00
337028;135449;;21/07/2013 8:51:36;POS;"Trendy and modern, great breakfast, welcoming staff, near metro station";breakfast;great;great;quality;4,00
337028;135449;;21/07/2013 8:51:36;POS;"Trendy and modern, great breakfast, welcoming staff, near metro station";staff;welcoming;staff;staff;1,00
337035;5217;eliot;21/07/2013 10:41:36;NEG;"the food was really not fresh, to much oil";food;really,not;food;food and drinks;-2,00
337035;5217;eliot;21/07/2013 10:41:36;POS;"good locations on the beach";locations;good;locations;location;2,00
337044;136401;;21/07/2013 11:52:33;POS;"Good breakfast buffet.";breakfast,buffet;Good;breakfast;food and drinks;2,00
337044;136401;;21/07/2013 11:52:33;POS;"Good breakfast buffet.";breakfast,buffet;Good;buffet;food and drinks;2,00
337044;136401;;21/07/2013 11:52:33;POS;"Good service; very proactive on safety with a number of external escape route options.";service,,;Good;service;staff;2,00
337046;4084;Tenerifetourist;22/07/2013 0:35:29;NEG;"The freezer was sometimes cold, sometimes freezing.";freezer;cold;cold;temperature;-2,00
337046;4084;Tenerifetourist;22/07/2013 0:35:29;POS;"Quality-price is fine.";price;fine;fine;quality;2,00
337046;4084;Tenerifetourist;22/07/2013 0:35:29;POS;"Quality-price is fine.";price;fine;price;pricing;2,00
337049;40202;;22/07/2013 1:25:36;POS;"Great polite staff.";staff;Great,polite;Great;quality;7,00
337049;40202;;22/07/2013 1:25:36;POS;"Great polite staff.";staff;Great,polite;polite;staff;7,00
337049;40202;;22/07/2013 1:25:36;POS;"Great polite staff.";staff;Great,polite;staff;staff;7,00
337050;92111;;22/07/2013 7:26:45;NEG;"Coffee not good.";Coffee;not,good;Coffee;food and drinks;-2,00
337050;92111;;22/07/2013 7:26:45;NEG;"Needs to be available at dinner.";dinner;available;dinner;food and drinks;2,00
337050;92111;;22/07/2013 7:26:45;POS;"Fabulous location.";location;Fabulous;location;location;4,00
337050;92111;;22/07/2013 7:26:45;POS;"Great front desk staff.";front desk,staff;Great;front desk;staff;4,00
337050;92111;;22/07/2013 7:26:45;POS;"Great front desk staff.";front desk,staff;Great;Great;quality;4,00
337050;92111;;22/07/2013 7:26:45;POS;"Great front desk staff.";front desk,staff;Great;staff;staff;4,00
337056;152774;;22/07/2013 9:19:25;NEG;"Could be a lot more friendly.";;a lot,more,friendly;friendly;staff;6,00
337056;152774;;22/07/2013 9:19:25;NEG;"Staff distant and not very hospitable.";Staff;not,very,hospitable;Staff;staff;-4,00
337056;152774;;22/07/2013 9:19:25;POS;"Clean.";;Clean;Clean;condition;2,00
337056;152774;;22/07/2013 9:19:25;POS;"Excellent breakfast.";breakfast;Excellent;breakfast;food and drinks;3,00
337056;152774;;22/07/2013 9:19:25;POS;"Excellent breakfast.";breakfast;Excellent;Excellent;quality;3,00
337056;152774;;22/07/2013 9:19:25;POS;"Good coffee.";coffee;Good;coffee;food and drinks;2,00
337056;152774;;22/07/2013 9:19:25;POS;"Good location.";location;Good;location;location;2,00
337057;15491;;22/07/2013 9:25:43;NEG;"Bad breakfast.";breakfast;Bad;breakfast;food and drinks;-2,00
337057;15491;;22/07/2013 9:25:43;NEG;"Dirty rooms.";rooms;Dirty;Dirty;condition;-2,00
337057;15491;;22/07/2013 9:25:43;NEG;"Dirty rooms.";rooms;Dirty;rooms;room;-2,00
337057;15491;;22/07/2013 9:25:43;NEG;"No service.";service;No;service;staff;-1,00
337057;15491;;22/07/2013 9:25:43;NEG;"Unfriendly staff.";staff;Unfriendly;staff;staff;-2,00
337057;15491;;22/07/2013 9:25:43;NEG;"Unfriendly staff.";staff;Unfriendly;Unfriendly;staff;-2,00
337065;19530;B and B UK;22/07/2013 9:49:39;POS;"Very good Reception Staff; spacious and pleasant hotel; great position on the sea, near a beach and local bus stop, pleasant wooded setting; not noisy at night as entertainment was a walk away; good sea and sun set views from terrace; hotel in very good condition for its age; no air con not a problem as on the sea, few mosquitos and balcony door could be left open.";terrace,,,hotel,condition;very,good;condition;condition;4,00
337065;19530;B and B UK;22/07/2013 9:49:39;POS;"Very good Reception Staff; spacious and pleasant hotel; great position on the sea, near a beach and local bus stop, pleasant wooded setting; not noisy at night as entertainment was a walk away; good sea and sun set views from terrace; hotel in very good condition for its age; no air con not a problem as on the sea, few mosquitos and balcony door could be left open.";hotel,,;great;great;quality;4,00
337065;19530;B and B UK;22/07/2013 9:49:39;POS;"Very good Reception Staff; spacious and pleasant hotel; great position on the sea, near a beach and local bus stop, pleasant wooded setting; not noisy at night as entertainment was a walk away; good sea and sun set views from terrace; hotel in very good condition for its age; no air con not a problem as on the sea, few mosquitos and balcony door could be left open.";setting,,;not,noisy;noisy;noise;3,00
337065;19530;B and B UK;22/07/2013 9:49:39;POS;"Very good Reception Staff; spacious and pleasant hotel; great position on the sea, near a beach and local bus stop, pleasant wooded setting; not noisy at night as entertainment was a walk away; good sea and sun set views from terrace; hotel in very good condition for its age; no air con not a problem as on the sea, few mosquitos and balcony door could be left open.";setting,,;not,noisy;setting;location;3,00
337065;19530;B and B UK;22/07/2013 9:49:39;POS;"Very good Reception Staff; spacious and pleasant hotel; great position on the sea, near a beach and local bus stop, pleasant wooded setting; not noisy at night as entertainment was a walk away; good sea and sun set views from terrace; hotel in very good condition for its age; no air con not a problem as on the sea, few mosquitos and balcony door could be left open.";setting,,;pleasant;setting;location;3,00
